bracket_content,normalized_content,match_index_in_title,keyword,platform,pid,name,price,status,link
리퍼급,리퍼급,1,갤럭시 s26,번개장터,406050187,[리퍼급]갤럭시S24 최상급컨디션 256G 퍼플 공기계 중고폰,549000,판매중,https://m.bunjang.co.kr/products/406050187
25년 개통,25년 개통,1,갤럭시 s26,번개장터,406050119,[25년 개통] A급. 갤럭시S25 256기가 부산중고폰 70874김해,690000,판매중,https://m.bunjang.co.kr/products/406050119
75196,75196,1,갤럭시 s26,번개장터,403423776,갤럭시 S25 256GB 민트 [75196],670000,판매중,https://m.bunjang.co.kr/products/403423776
26,26,1,갤럭시 s26,번개장터,404962709,갤럭시 S22퍼플 256GB [26],280000,판매중,https://m.bunjang.co.kr/products/404962709
리퍼급,리퍼급,1,갤럭시 s26,번개장터,406033403,[리퍼급]갤럭시S21 최상급컨디션 256G 퍼플 공기계 중고폰,229000,판매중,https://m.bunjang.co.kr/products/406033403
리퍼급,리퍼급,1,갤럭시 s26,번개장터,406030390,[리퍼급]갤럭시S22 최상급컨디션 256G 핑크 공기계 중고폰,299000,판매중,https://m.bunjang.co.kr/products/406030390
리퍼급,리퍼급,1,갤럭시 s26,번개장터,406029059,[리퍼급]갤럭시S23 최상급컨디션 256G 라벤더 공기계 중고폰,439000,판매중,https://m.bunjang.co.kr/products/406029059
리퍼급,리퍼급,1,갤럭시 s26,번개장터,406028094,[리퍼급]갤럭시S24 최상급컨디션 256G 화이트 공기계 중고폰,549000,판매중,https://m.bunjang.co.kr/products/406028094
리퍼급,리퍼급,1,갤럭시 s26,번개장터,406013834,[리퍼급]갤럭시S23 최상급컨디션 256G 라벤더 공기계 중고폰,439000,판매중,https://m.bunjang.co.kr/products/406013834
리퍼급,리퍼급,1,갤럭시 s26,번개장터,406008610,[리퍼급]갤럭시S21 최상급컨디션 256G 화이트 공기계 중고폰,229000,판매중,https://m.bunjang.co.kr/products/406008610
리퍼급,리퍼급,1,갤럭시 s26,번개장터,406002711,[리퍼급]갤럭시S22 최상급컨디션 256G 화이트 공기계 중고폰,299000,판매중,https://m.bunjang.co.kr/products/406002711
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405988818,[리퍼급]갤럭시S21 최상급컨디션 256G 블랙 공기계 중고폰,229000,판매중,https://m.bunjang.co.kr/products/405988818
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405980862,[리퍼급]갤럭시S22 최상급컨디션 256G 블랙 공기계 중고폰,299000,판매중,https://m.bunjang.co.kr/products/405980862
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405972570,[리퍼급]갤럭시S23 최상급컨디션 256G 그린 공기계 중고폰,439000,판매중,https://m.bunjang.co.kr/products/405972570
미개봉,미개봉,1,갤럭시 s26,번개장터,397912225,[미개봉] 삼성 갤럭시 s24 플러스 + 256GB 미개봉 판매,810000,판매중,https://m.bunjang.co.kr/products/397912225
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405963730,[리퍼급]갤럭시S24 최상급컨디션 256G 블랙 공기계 중고폰,549000,판매중,https://m.bunjang.co.kr/products/405963730
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405946173,[리퍼급]갤럭시S21 최상급컨디션 256G 핑크 공기계 중고폰,229000,판매중,https://m.bunjang.co.kr/products/405946173
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405936825,[리퍼급]갤럭시S22 최상급컨디션 256G 그린 공기계 중고폰,299000,판매중,https://m.bunjang.co.kr/products/405936825
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405927586,[리퍼급]갤럭시S23 최상급컨디션 256G 화이트 공기계 중고폰,439000,판매중,https://m.bunjang.co.kr/products/405927586
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405917612,[리퍼급]갤럭시S24 최상급컨디션 256G 퍼플 공기계 중고폰,549000,판매중,https://m.bunjang.co.kr/products/405917612
무잔상,무잔상,1,갤럭시 s26,번개장터,405902629,[무잔상] 갤럭시S23플러스 256기가 부산중고폰 70765인천 양산,400000,판매중,https://m.bunjang.co.kr/products/405902629
75169,75169,1,갤럭시 s26,번개장터,404320711,갤럭시 S24 256GB 옐로우 [75169],480000,판매중,https://m.bunjang.co.kr/products/404320711
75118,75118,1,갤럭시 s26,번개장터,404310142,갤럭시 S23 256GB 블랙 [75118],410000,판매중,https://m.bunjang.co.kr/products/404310142
74915,74915,1,갤럭시 s26,번개장터,401545432,갤럭시 S23 FE 256GB 퍼플 [74915],330000,판매중,https://m.bunjang.co.kr/products/401545432
70만,70만,1,갤럭시 s26,번개장터,405882907,[70만]갤럭시S25플러스_256 상태좋아요,810000,판매중,https://m.bunjang.co.kr/products/405882907
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405876948,[리퍼급]갤럭시S21 최상급컨디션 256G 퍼플 공기계 중고폰,229000,판매중,https://m.bunjang.co.kr/products/405876948
37만,37만,1,갤럭시 s26,번개장터,405873492,[37만]갤럭시S23_256GB 선물폰 학생폰 세컨폰 업무폰,470000,판매중,https://m.bunjang.co.kr/products/405873492
새제품,새제품,1,갤럭시 s26,번개장터,405869993,[새제품]갤럭시S26플러스/S947/512/블랙/85324,1329000,판매중,https://m.bunjang.co.kr/products/405869993
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405867446,[리퍼급]갤럭시S22 최상급컨디션 256G 핑크 공기계 중고폰,299000,판매중,https://m.bunjang.co.kr/products/405867446
25만,25만,1,갤럭시 s26,번개장터,405862752,[25만]갤럭시S22 전색상 256GB 세컨폰 학생폰 효도폰 업무폰,370000,판매중,https://m.bunjang.co.kr/products/405862752
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405858528,[리퍼급]갤럭시S23 최상급컨디션 256G 라벤더 공기계 중고폰,439000,판매중,https://m.bunjang.co.kr/products/405858528
68만,68만,1,갤럭시 s26,번개장터,405857701,[68만]SS급 갤럭시S25_256  전색상  효도폰 세컨폰 업무,780000,판매중,https://m.bunjang.co.kr/products/405857701
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405850284,[리퍼급]갤럭시S24 최상급컨디션 256G 화이트 공기계 중고폰,549000,판매중,https://m.bunjang.co.kr/products/405850284
25년 개통,25년 개통,1,갤럭시 s26,번개장터,405823185,[25년 개통] A급. 갤럭시S25 256기가 부산중고폰 70874김해,690000,판매중,https://m.bunjang.co.kr/products/405823185
리퍼급,리퍼급,1,갤럭시 s26,번개장터,405821177,[리퍼급]갤럭시S23 최상급컨디션 256G 라벤더 공기계 중고폰,439000,판매중,https://m.bunjang.co.kr/products/405821177
"미개봉,새상퓸","미개봉,새상퓸",1,갤럭시 s26,번개장터,400639785,"[미개봉,새상퓸]갤럭시 S26 256GB",524000,판매중,https://m.bunjang.co.kr/products/400639785
"미개봉,새상품","미개봉,새상품",1,갤럭시 s26,번개장터,376427412,"[미개봉,새상품]갤럭시 S25FE 256G",446000,판매중,https://m.bunjang.co.kr/products/376427412
A등급,A등급,1,갤럭시 s26,번개장터,403470526,[A등급] 갤럭시 S25 256GB 그레이,690000,판매중,https://m.bunjang.co.kr/products/403470526
25년 개통,25년 개통,1,갤럭시 s26,번개장터,405603758,[25년 개통] A급. 갤럭시S25 256기가 부산중고폰 70874김해,690000,판매중,https://m.bunjang.co.kr/products/405603758
75309,75309,1,갤럭시 s26,번개장터,404721886,갤럭시 S25 FE 256GB 스카이블루 [75309],620000,판매중,https://m.bunjang.co.kr/products/404721886
75323,75323,1,갤럭시 s26,번개장터,404721014,갤럭시 S25 256GB 민트 [75323],690000,판매중,https://m.bunjang.co.kr/products/404721014
25년 개통,25년 개통,1,갤럭시 s26,번개장터,405380427,[25년 개통] A급. 갤럭시S25 256기가 부산중고폰 70874김해,690000,판매중,https://m.bunjang.co.kr/products/405380427
품번 198,품번 198,1,갤럭시 s26,번개장터,405334750,A급 갤럭시S22플러스 5G 256G 블랙 [품번 198],270000,판매중,https://m.bunjang.co.kr/products/405334750
품번 197,품번 197,1,갤럭시 s26,번개장터,405326633,A급 갤럭시S22플러스 5G 256G 그린 [품번 197],285000,판매중,https://m.bunjang.co.kr/products/405326633
품번 181,품번 181,1,갤럭시 s26,번개장터,405325708,A+급 갤럭시S22플러스 5G 256G 블랙 [품번 181],290000,판매중,https://m.bunjang.co.kr/products/405325708
할인특가/미사용,할인특가/미사용,1,갤럭시 s26,번개장터,395875819,"[할인특가/미사용]갤럭시S26 판매합니다 +플립7,23,24,25시리즈",350000,판매중,https://m.bunjang.co.kr/products/395875819
할인특가/미사용,할인특가/미사용,1,갤럭시 s26,번개장터,382117144,"[할인특가/미사용]갤럭시Z폴드7 판매합니다 +S23,24,25,26시리즈",1470000,판매중,https://m.bunjang.co.kr/products/382117144
할인특가/미사용,할인특가/미사용,1,갤럭시 s26,번개장터,382116712,"[할인특가/미사용]갤럭시Z플립7 판매합니다 +S23,24,25,26시리즈",480000,판매중,https://m.bunjang.co.kr/products/382116712
할인특가/미사용,할인특가/미사용,1,갤럭시 s26,번개장터,382141524,"[할인특가/미사용]갤럭시S25플러스 판매합니다 +23,24,26시리즈",550000,판매중,https://m.bunjang.co.kr/products/382141524
할인특가/미사용,할인특가/미사용,1,갤럭시 s26,번개장터,382141104,"[할인특가/미사용]갤럭시S25 판매합니다 +플립7,23,24,26시리즈",350000,판매중,https://m.bunjang.co.kr/products/382141104
할인특가/미사용,할인특가/미사용,1,갤럭시 s26,번개장터,395876120,"[할인특가/미사용]갤럭시S26플러스 판매합니다 +23,24,25시리즈",550000,판매중,https://m.bunjang.co.kr/products/395876120
SS급/새상품급,SS급/새상품급,1,갤럭시 s26,번개장터,402710342,[SS급/새상품급] 갤럭시 S23 FE 256GB 민트,490000,판매중,https://m.bunjang.co.kr/products/402710342
99만,99만,1,갤럭시 s26,번개장터,404954798,[99만]갤럭시 S26 512G 화이트 새상품급 판매합니다,1100000,판매중,https://m.bunjang.co.kr/products/404954798
36만,36만,1,갤럭시 s26,번개장터,404948727,[36만]갤럭시 S23 256GB 블랙 판매합니다,395000,판매중,https://m.bunjang.co.kr/products/404948727
"미개봉,새상품","미개봉,새상품",1,갤럭시 s26,번개장터,400637947,"[미개봉,새상품]갤럭시 S26 플러스 256GB",752000,판매중,https://m.bunjang.co.kr/products/400637947
26만,26만,1,갤럭시 s26,번개장터,404748268,갤럭시 S22 화이트 256GB 판매합니다[26만],286000,판매중,https://m.bunjang.co.kr/products/404748268
26만,26만,1,갤럭시 s26,번개장터,404747200,갤럭시 S22 블랙 256G 판매합니다[26만],286000,판매중,https://m.bunjang.co.kr/products/404747200
61만,61만,1,갤럭시 s26,번개장터,383422680,갤럭시 S25_256G 공기계 판매 합니다. [61만],610000,판매중,https://m.bunjang.co.kr/products/383422680
00848,00848,1,갤럭시 s26,번개장터,404781536,[00848] 갤럭시S25 256GB 블루쉐도우 가성비특가 리퍼급,617000,판매중,https://m.bunjang.co.kr/products/404781536
01334,01334,1,갤럭시 s26,번개장터,404780769,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/404780769
01298,01298,1,갤럭시 s26,번개장터,404774861,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/404774861
01272,01272,1,갤럭시 s26,번개장터,404773349,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404773349
01272,01272,1,갤럭시 s26,번개장터,404772542,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404772542
00133,00133,1,갤럭시 s26,번개장터,404765563,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/404765563
00633,00633,1,갤럭시 s26,번개장터,404764764,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/404764764
00506,00506,1,갤럭시 s26,번개장터,404764010,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/404764010
00217,00217,1,갤럭시 s26,번개장터,404763226,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/404763226
00072,00072,1,갤럭시 s26,번개장터,404762451,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/404762451
01334,01334,1,갤럭시 s26,번개장터,404758490,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/404758490
01298,01298,1,갤럭시 s26,번개장터,404752303,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/404752303
01272,01272,1,갤럭시 s26,번개장터,404750846,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404750846
직26,직26,1,갤럭시 s26,번개장터,404750468,갤럭시S22 화이트 [직26],280000,판매중,https://m.bunjang.co.kr/products/404750468
01272,01272,1,갤럭시 s26,번개장터,404750116,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404750116
26만,26만,1,갤럭시 s26,번개장터,404746575,갤럭시 S22 256GB 퍼플색상 판매합니다[26만],286000,판매중,https://m.bunjang.co.kr/products/404746575
00133,00133,1,갤럭시 s26,번개장터,404743154,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/404743154
00633,00633,1,갤럭시 s26,번개장터,404742489,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/404742489
00506,00506,1,갤럭시 s26,번개장터,404741801,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/404741801
00072,00072,1,갤럭시 s26,번개장터,404740388,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/404740388
01334,01334,1,갤럭시 s26,번개장터,404736624,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/404736624
01298,01298,1,갤럭시 s26,번개장터,404730998,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/404730998
01272,01272,1,갤럭시 s26,번개장터,404728910,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404728910
00133,00133,1,갤럭시 s26,번개장터,404723169,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/404723169
00633,00633,1,갤럭시 s26,번개장터,404722574,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/404722574
00506,00506,1,갤럭시 s26,번개장터,404721979,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/404721979
00217,00217,1,갤럭시 s26,번개장터,404721312,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/404721312
00072,00072,1,갤럭시 s26,번개장터,404720683,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/404720683
01334,01334,1,갤럭시 s26,번개장터,404717415,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/404717415
01298,01298,1,갤럭시 s26,번개장터,404712242,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/404712242
01272,01272,1,갤럭시 s26,번개장터,404710834,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404710834
01272,01272,1,갤럭시 s26,번개장터,404710241,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404710241
00133,00133,1,갤럭시 s26,번개장터,404704751,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/404704751
00633,00633,1,갤럭시 s26,번개장터,404704192,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/404704192
