keyword,cluster_id,representative_name,original_representative_name,item_count,min_price,median_price,average_price,max_price,sample_names,original_sample_names
갤럭시,102,가성비 최고 갤럭시 점프2,가성비 최고!) 갤럭시 점프2,10,110000,110000.0,113800.0,148000,갤럭시 점프2 민트 무잔상 a급 정상공기기 폰 | 가성비 최고 갤럭시 점프2,갤럭시 점프2 민트 무잔상 A급 정상공기기 중고폰 | 가성비 최고!) 갤럭시 점프2
갤럭시,380,갤럭시 a23,갤럭시 A23,10,75000,120000.0,116400.0,170000,갤럭시 a23 어썸블루 a급 | 갤럭시 a23 블루 a급 싸게 | 폰 s급 상태 최상 거의 새거 삼성 갤럭시 a23 블랙 | 갤럭시 a23,갤럭시 A23 어썸블루 128GB A급 | 갤럭시 A23 블루 128GB A급 싸게 팝니다. | 중고폰 s급 상태 최상 거의 새거 삼성 갤럭시 A23 블랙 | 갤럭시 A23
갤럭시,543,s급 갤럭시점프2,(S급)갤럭시점프2 판매해요,10,105000,125000.0,121500.0,138000,특s급 갤럭시점프2 128기가 블루 부산 폰 02318 서울 춘천 | 갤럭시점프2 128기가 그린 부산 폰 75049 서울 춘천 포항 | 갤럭시점프2 128기가 블루 부산 폰 02125김해 양산 순천 | 무잔상 갤럭시점프2 블루 y969 | s급 갤럭시점프2,특S급. 갤럭시점프2 128기가 블루 부산중고폰 02318 서울 춘천 | 갤럭시점프2 128기가 그린 부산중고폰 75049 서울 춘천 포항 | 갤럭시점프2 128기가 블루 부산중고폰 02125김해 양산 순천 | 무잔상)갤럭시점프2 128GB 블루/ Y969 | (S급)갤럭시점프2 판매해요
갤럭시,721,s급 갤럭시 a25 블루 25653,[S급] 갤럭시 A25 5G 128GB 블루 [25653],10,139000,139000.0,145900.0,160000,s급 갤럭시 a25 블루 25653 | s급 갤럭시 a25 블루 25652 | 서울 갤럭시 a25 에이25 a256 네이비 a급,"[S급] 갤럭시 A25 5G 128GB 블루 [25653] | [S급] 갤럭시 A25 5G 128GB 블루 [25652] | 서울 갤럭시 A25 (에이25,A256) 네이비 A급 팝니다."
갤럭시,141,무잔상 갤럭시퀀텀3 화이트 y1885,무잔상)갤럭시퀀텀3 화이트 128GB Y1885,10,108000,145000.0,140600.0,168000,55 갤럭시퀀텀3 128 | 갤럭시퀀텀3 128기가 화이트 부산 폰02366광주 울산 포항 창원 | 갤럭시퀀텀3 128기가 화이트 가성비굿굿굿 215020 | 특s급 갤럭시퀀텀3 128기가 블랙 부산 폰02454김해 포항,(55)갤럭시퀀텀3 128 판매합니다 | 갤럭시퀀텀3 128기가 화이트 부산중고폰02366광주 울산 포항 창원 | 갤럭시퀀텀3 128기가 화이트 *가성비굿굿굿~/#215020 | 특S급. 갤럭시퀀텀3 128기가 블랙 부산중고폰02454김해 포항
갤럭시,155,부산 폰 갤럭시a53 블랙 128기가 공기계,(부산중고폰) 갤럭시A53 블랙 128기가 공기계 판매해요,10,140000,155000.0,158300.0,180000,갤럭시 a33 128기가 화이트 합니닷 | a급 갤럭시a33 128기가 블랙 부산 폰 01149 광주 | 특s급 갤럭시a33 128기가 블랙 부산 폰 01431 김해 울산 | 부산 폰 갤럭시a53 블랙 128기가 공기계,갤럭시 A33 128기가 화이트 판매합니닷!! | A급. 갤럭시A33 128기가 블랙 부산중고폰 팝니다 01149 광주 | 특S급. 갤럭시A33 128기가 블랙 부산중고폰 01431 김해 울산 | (부산중고폰) 갤럭시A53 블랙 128기가 공기계 판매해요
갤럭시,327,무잔상 갤럭시a34 실버 04273 울산 폰,!!무잔상!! 갤럭시A34 실버 128GB 04273 울산중고폰,10,80000,155000.0,148900.0,190000,1221 갤럭시a34 128 | 갤럭시a34 실버 a346 무잔상 | 삼성 갤럭시a34 a급 | 갤럭시a34 128기가 블랙색상 | 무잔상 갤럭시a34 실버 04273 울산 폰,(1221)갤럭시a34 128 판매합니다 | 갤럭시A34 5G 128G 실버(A346) 무잔상 판매합니다 | 삼성 갤럭시A34 5G 128G A급 판매합니다!! | 갤럭시A34 128기가 블랙색상 | !!무잔상!! 갤럭시A34 실버 128GB 04273 울산중고폰
갤럭시,731,갤럭시노트10 글로우 공기계 60884,갤럭시노트10 256G 글로우 공기계 60884,10,149000,160000.0,160400.0,170000,갤럭시노트10 글로우 n971 | 갤럭시노트10 글로우 공기계 60884,갤럭시노트10 5G 256G 글로우(N971) 판매합니다 | 갤럭시노트10 256G 글로우 공기계 60884
갤럭시,276,갤럭시노트10플러스 아우라글로우 b급,갤럭시노트10플러스 256G 아우라글로우 B급!,10,145000,162500.0,168800.0,200000,갤럭시노트10 256기가 아우라글로우 부산 폰 54401인천 포항 | 30일보증 갤럭시노트10 아우라글로우 s급 즉시사용 | 갤럭시노트10플러스 아우라글로우 b급 | 갤럭시노트10 아우라글로우 액정깨끗 무잔상 38521 | 갤럭시노트10 아우라글로,갤럭시노트10 256기가 아우라글로우 부산중고폰 54401인천 포항 | 30일보증/갤럭시노트10 256G 아우라글로우 S급/즉시사용 | 갤럭시노트10플러스 256G 아우라글로우 B급! | 갤럭시노트10 아우라글로우 액정깨끗 무잔상 38521 | 갤럭시노트10 아우라글로 256GB
갤럭시,305,25년개통 특s급 갤럭시와이드7 128기가 그레이 부산 폰01929,(25년개통) 특S급 갤럭시와이드7 128기가 그레이 부산중고폰01929,10,149000,168000.0,216000.0,307000,25년개통 갤럭시a16 128기가 라이트그레이 부산 폰 02360 | 25년개통 특s급 갤럭시퀀텀5 128기가 라일락 부산 폰72579 | 25년개통 특s급 갤럭시와이드7 128기가 그레이 부산 폰02381 | 25년개통 특s급 갤럭시와이드7 128기가 그레이 부산 폰01929,(25년개통) 갤럭시A16 128기가 라이트그레이 부산중고폰 02360 | (25년개통) 특S급. 갤럭시퀀텀5 128기가 라일락 부산중고폰72579 | (25년개통) 특S급 갤럭시와이드7 128기가 그레이 부산중고폰02381 | (25년개통) 특S급 갤럭시와이드7 128기가 그레이 부산중고폰01929
갤럭시,650,aaaa 갤럭시s21 최저가 공기계,AAAA 갤럭시s21 최저가 공기계팝니다,10,169000,169000.0,238000.0,399000,aaaa 갤럭시s21 최저가 공기계 | aaa 갤럭시s23 무잔상 공기계 폰,AAAA 갤럭시s21 최저가 공기계팝니다 | AAA 갤럭시s23 256GB 무잔상 공기계 중고폰
갤럭시,672,갤럭시노트20 256기가 미스틱블루 부산 폰 01934 서울 춘천 마산,갤럭시노트20 256기가 미스틱블루 부산중고폰 01934 서울 춘천 마산,10,171000,171000.0,180100.0,212000,갤럭시노트20 256기가 미스틱블루 부산 폰 01934 서울 춘천 마산 | 갤럭시노트20 256기가 미스틱브론즈 부산 폰 01726서울 춘천 마산 | 갤럭시 노트20 256기가 미스틱브론즈 해용 | 갤럭시노트20 256기가 미스틱브론즈 부산 폰 01717 통영 진주,갤럭시노트20 256기가 미스틱블루 부산중고폰 01934 서울 춘천 마산 | 갤럭시노트20 256기가 미스틱브론즈 부산중고폰 01726서울 춘천 마산 | 갤럭시 노트20 256기가 미스틱브론즈 판매해용!! | 갤럭시노트20 256기가 미스틱브론즈 부산중고폰 01717 통영 진주
갤럭시,367,a급 갤럭시s21플러스 256기가 바이올렛 부산 폰 02375 천안,A급. 갤럭시S21플러스 256기가 바이올렛 부산중고폰 02375 천안,10,171000,239000.0,220500.0,253000,a급 갤럭시s21플러스 256기가 핑크 부산 폰 02654 경주 김해 | 갤럭시s21플러스 256기가 실버 부산 폰 02111 천안 울산 인천 | a급 갤럭시s21플러스 256기가 바이올렛 부산 폰 02375 천안 | 부산 폰 갤럭시s21플러스 실버 256기가 공기계,A급. 갤럭시S21플러스 256기가 핑크 부산중고폰 02654 경주 김해 | 갤럭시S21플러스 256기가 실버 부산중고폰 02111 천안 울산 인천 | A급. 갤럭시S21플러스 256기가 바이올렛 부산중고폰 02375 천안 | (부산중고폰) 갤럭시s21플러스 실버 256기가 공기계 판매해요
갤럭시,329,갤럭시 z폴드3 정상작동 23만원에 싸게,갤럭시 Z폴드3 256G 정상작동 23만원에 싸게 팝니다,10,130000,245000.0,264000.0,470000,갤럭시 s20fe 네이비 정상작동 20만원에 | 갤럭시 s22울트라 버건디 정상작동 43만원에 | 갤럭시 a32 블랙 무잔상 정상작동 14만원에 | 갤럭시 s22 라벤더 무잔상 정상작동 28만원에 | 갤럭시 퀀텀5 네이비 무잔상 정상작동 26만원에,갤럭시 S20FE 128G 네이비 정상작동 20만원에 팝니다 | 갤럭시 S22울트라 256G 버건디 정상작동 43만원에 팝니다 | 갤럭시 A32 64G 블랙 무잔상 정상작동 14만원에 팝니다 | 갤럭시 S22 256G 라벤더 무잔상 정상작동 28만원에 팝니다 | 갤럭시 퀀텀5 128G 네이비 무잔상 정상작동 26만원에 팝니다
갤럭시,171,25년 개통 갤럭시z플립5 256기가 부산 폰 68024김해 울산,[25년 개통] 갤럭시Z플립5 256기가 부산중고폰 68024김해 울산,10,320000,350000.0,387000.0,480000,25년 개통 갤럭시z플립6 256기가 부산 폰67426광주 김해 | 갤럭시z플립5 256기가 크림 부산 폰 71317김해 울산 인천 | 25년 개통 갤럭시z플립5 256기가 부산 폰 68024김해 울산,[25년 개통] 갤럭시Z플립6 256기가 부산중고폰67426광주 김해 | 갤럭시Z플립5 256기가 크림 부산중고폰 71317김해 울산 인천 | [25년 개통] 갤럭시Z플립5 256기가 부산중고폰 68024김해 울산
갤럭시,154,ss급 갤럭시 a36 아이스블루,SS급)갤럭시 A36 아이스블루 128G,10,150000,367500.0,435500.0,680000,갤럭시s25 아이스블루 s931 무잔상 | 갤럭시a35 아이스블루 업무용 사용 | ss급 갤럭시 퀀텀5 아이스블루 | ss급 갤럭시 a17 아이스블루 | 갤럭시 퀀텀5 아이스블루 76157,갤럭시S25 5G 256G 아이스블루(S931) 무잔상 판매합니다 | 갤럭시A35-5G 아이스블루 업무용 사용 | SS급)갤럭시 퀀텀5 아이스블루 128G | SS급)갤럭시 A17 아이스블루 128G | 갤럭시 퀀텀5 128GB 아이스블루 [76157]
갤럭시,207,갤럭시 z플립6 공기계 합니다,갤럭시 Z플립6_256G ~ 512G 공기계 판매 합니다.,10,70000,390000.0,317500.0,430000,갤럭시 s24플러스 공기계 합니다 42만 | 갤럭시 z플립6 공기계 합니다 | 갤럭시 x커버5 합니다 7만 | 갤럭시 노트20 공기계 합니다 15만 | 갤럭시 a12 합니다 9 5만,갤럭시 S24플러스 공기계 판매 합니다. [42만] | 갤럭시 Z플립6_256G ~ 512G 공기계 판매 합니다. | 갤럭시 X커버5 판매 합니다.[7만] | 갤럭시 노트20 공기계 판매 합니다.[15만] | 갤럭시 A12 판매 합니다. [9.5만]
갤럭시,52,갤럭시z플립6 민트 서면 폰 003491,갤럭시Z플립6 민트 256GB 서면 중고폰 팝니다 003491,10,220000,407000.0,369600.0,440000,갤럭시z플립6 블루 부산 서면 폰 314957 | 갤럭시z플립5 민트 부산 서면 폰 904644 | 갤럭시z플립6 민트 부산 서면 폰 905760 | 갤럭시z플립5 민트 서면 폰 905957 | 갤럭시z플립6 옐로우 부산 서면 폰 905341,갤럭시Z플립6 블루 512GB 부산 서면 중고폰 팝니다 314957 | 갤럭시Z플립5 민트 512GB 부산 서면 중고폰 팝니다 904644 | 갤럭시Z플립6 민트 256GB 부산 서면 중고폰 팝니다 905760 | 갤럭시Z플립5 민트 256GB 서면 중고폰 팝니다 905957 | 갤럭시Z플립6 옐로우 256GB 부산 서면 중고폰 팝니다 905341
갤럭시,319,01298 당일발송 갤럭시s24fe s721 블랙 외관 깨,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,10,430000,430000.0,443400.0,482000,01298 당일발송 갤럭시s24fe s721 블랙 외관 깨 | 갤럭시s24fe 옐로우 256기가 s급 s721n | 갤럭시s24fe 그레이 256기가 s급 s721,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨 | 갤럭시S24FE 옐로우 256기가 S급 판매합니다-S721N | 갤럭시S24FE 그레이 256기가 S급 판매합니다-S721
갤럭시,801,갤럭시 s24fe 블루 무잔상,갤럭시 S24FE 256G 블루 무잔상 팝니다,10,420000,475500.0,482700.0,530000,갤럭시 s24fe 그레이 s급 | 갤럭시 s24fe | 삼성 갤럭시 s24fe 옐로우 정상해지폰 상태 s급 | lg 갤럭시 s24fe 블루 s급 | lg 갤럭시 s24fe 옐로우 s급,갤럭시 S24FE 그레이 S급 256G | 갤럭시 s24fe 256gb | 삼성 갤럭시 S24fe 256GB 옐로우 정상해지폰  상태 s급 | LG 갤럭시 S24FE 블루 256G S급 판매합니다 | LG 갤럭시 S24FE 옐로우 256G S급 판매합니다
갤럭시,105,갤럭시s7 약잔상 무잔상폰,"갤럭시S7 약잔상,무잔상폰 판매합니다~",9,35000,38000.0,41333.333333333336,50000,갤럭시s7 골드 | 갤럭시s7 무잔상 특가 폰 | sss 갤럭시s7 공기계 폰 대 소량 | 갤럭시s7 약잔상 무잔상폰,"갤럭시s7 골드 | 갤럭시s7 무잔상 특가 중고폰 | SSS 갤럭시S7 공기계 중고폰 대,소량 팝니다 | 갤럭시S7 약잔상,무잔상폰 판매합니다~"
갤럭시,117,전화용 갤럭시j5 화이트 04111 울산 폰,!!전화용!! 갤럭시J5 화이트 16GB 04111 울산중고폰,9,45000,45000.0,45000.0,45000,전화용 갤럭시그랜드맥스 화이트 04239 울산 폰 | 전화용 갤럭시j5 2016 화이트 50042 울산 폰 | 전화용 갤럭시j5 화이트 04111 울산 폰,!!전화용!! 갤럭시그랜드맥스 화이트 16GB 04239 울산중고폰 | !!전화용!! 갤럭시J5 2016 화이트 16GB 50042 울산중고폰 | !!전화용!! 갤럭시J5 화이트 16GB 04111 울산중고폰
갤럭시,370,삼성 갤럭시 워치 블랙 액티브2,삼성 갤럭시 워치 블랙 액티브2,9,40000,48000.0,114500.0,420000,삼성 갤럭시 워치 블랙 액티브2 | 삼성 갤럭시 워치 1세대 | 갤럭시 워치 커스텀 | 삼성 갤럭시 워치 8 화이트 | 갤럭시 워치 4,삼성 갤럭시 워치 블랙 액티브2 | 삼성 갤럭시 워치 1세대 | 갤럭시 워치 커스텀 | 삼성 갤럭시 워치 8 화이트 풀박스 | 갤럭시 워치 4
갤럭시,199,갤럭시노트5 영업용 서브용 5 5만 가성비짱짱,갤럭시노트5 영업용 서브용 5.5만 가성비짱짱,9,55000,55000.0,58000.0,82000,갤럭시노트5 영업용 서브용 5 5만 가성비짱짱 | 갤럭시노트5 골드 루팅,갤럭시노트5 영업용 서브용 5.5만 가성비짱짱 | 갤럭시노트5 골드 64GB 루팅
갤럭시,192,갤럭시 z플립4 부품용,갤럭시 z플립4(부품용),9,35000,60000.0,67666.66666666667,109000,갤럭시s8 블루 부품용 | 갤럭시 z 플립4 블루 부품용 | 삼성 갤럭시탭 s5e 태블릿 부품용 | 삼성 갤럭시 탭4 sm t536 부품용 | 갤럭시s21 부품용,갤럭시s8 블루 (부품용) | 갤럭시 Z 플립4 256GB 블루 부품용 판매합니다 | 삼성 갤럭시탭 S5e 태블릿 부품용 | 삼성 갤럭시 탭4 SM-T536 부품용 | 갤럭시s21. 부품용
갤럭시,31,삼성 갤럭시 목업폰 목각폰 모형폰 핸드폰 모형,삼성 갤럭시 목업폰/목각폰/모형폰/핸드폰 모형,9,33000,66000.0,96820.0,200000,삼성 갤럭시 파손목업폰 파손목각폰 파손모형폰 핸드폰 모형 | 삼성 갤럭시 목업폰 목각폰 모형폰 핸드폰 모형 | 갤럭시 헤드폰,삼성 갤럭시 파손목업폰/파손목각폰/파손모형폰/핸드폰 모형 | 삼성 갤럭시 목업폰/목각폰/모형폰/핸드폰 모형 | 갤럭시&헤드폰
갤럭시,436,갤럭시 a90,갤럭시 a90 128g,9,85000,110000.0,111222.22222222222,149000,갤럭시 a90 | 갤럭시 a90 화이트 | 삼성 갤럭시 a90 | 갤럭시 a90 블랙,갤럭시 a90 | 갤럭시 A90 128GB 화이트 | 갤럭시 a90 128g | 삼성 갤럭시 A90 5G | 갤럭시 A90 블랙 128g
갤럭시,68,겔럭시탭a7,겔럭시탭A7,9,95000,120000.0,132111.11111111112,224000,갤럭시탭a7 새것과동일 | 갤럭시탭a7 그레이 t505 깨끗한 무잔상 | 겔럭시탭a7 | 갤럭시탭a7라이트 64기가 wifi 플러스 lte | 갤럭시탭a7 64기가 블랙 s급 0522,갤럭시탭a7   새것과동일 | 갤럭시탭A7 64G 그레이(T505) 깨끗한 무잔상 판매합니다 | 겔럭시탭A7 | [미개봉]갤럭시탭A7라이트 64기가 WIFI+LTE | 갤럭시탭A7 64기가 블랙 (S급) / 0522
갤럭시,494,갤럭시 버디2 라이트블루 싸게,갤럭시 버디2 라이트블루 128GB 싸게 팝니다.,9,90000,120000.0,117777.77777777778,140000,갤럭시 버디2 라이트블루 싸게 | 삼성 갤럭시 버디2 공기계 공폰 정상해지폰 | 갤럭시 버디2 그린 a급 싸게,갤럭시 버디2 라이트블루 128GB 싸게 팝니다. | 삼성 갤럭시 버디2 공기계 공폰 정상해지폰 | 갤럭시 버디2 그린 128GB A급 싸게 팝니다.
갤럭시,385,갤럭시 점프3 블랙 a급 싸게,갤럭시 점프3 블랙 128GB A급 싸게 팝니다.,9,90000,140000.0,132777.77777777778,150000,갤럭시 점프3 화이트 a급 싸게 | 특s급 갤럭시 점프3 화이트 무잔상 구로 파주 창원 폰 | 갤럭시 점프3 블랙 a급 싸게,갤럭시 점프3 화이트 128GB A급 싸게 팝니다. | 특S급 갤럭시 점프3 128GB 화이트 무잔상 구로 파주 창원중고폰 | 갤럭시 점프3 블랙 128GB A급 싸게 팝니다.
갤럭시,308,특aaa 갤럭시s20fe 공기계 폰,특AAA 갤럭시s20FE 공기계 중고폰,9,139000,145000.0,151888.88888888888,170000,갤럭시s20fe 폰 공기계 | 1238 갤럭시s20fe 256 | 갤럭시s20fe 블랙 g781 자급제 무잔상 | 특aaa 갤럭시s20fe 공기계 폰 | 갤럭시s20fe 128 블루 폰 공기계 s20fe,갤럭시S20FE 128G 중고폰 공기계 | (1238)갤럭시s20fe 256 판매합니다 | 갤럭시S20FE 128G 블랙(G781) 자급제 무잔상 판매합니다 | 특AAA 갤럭시s20FE 공기계 중고폰 | 갤럭시S20FE 128 블루 중고폰 공기계 S20FE
갤럭시,216,갤럭시버디4세대 화이트 a166 깨끗한 제품,갤럭시버디4세대 128G 화이트(A166) 깨끗한 제품 판매합니다,9,145000,150000.0,155666.66666666666,176000,갤럭시버디4세대 화이트 a166 깨끗한 제품 | 갤럭시버디4세대 블랙 a166 깨끗한 무잔상 | 갤럭시버디4 a166 라이트블루 a급 울산 폰,갤럭시버디4세대 128G 화이트(A166) 깨끗한 제품 판매합니다 | 갤럭시버디4세대 128G 블랙(A166) 깨끗한 무잔상 판매합니다 | 갤럭시버디4 (A166) 128GB 라이트블루 A급 - 울산중고폰
갤럭시,119,갤럭시s21 256기가 잔상없어요,갤럭시s21 256기가 잔상없어요,9,130000,165000.0,187777.77777777778,330000,갤럭시a34 잔상없어요 | 갤럭시s21 256기가 잔상없어요 | 갤럭시s23 잔상없어요 | 갤럭시a16 잔상없어요 | 갤럭시s22플러스 잔상없어요 자급제,갤럭시A34 5G 잔상없어요 | 갤럭시s21 256기가 잔상없어요 | 갤럭시S23 256G 잔상없어요 | 갤럭시A16 잔상없어요 | 갤럭시S22플러스 잔상없어요 자급제
갤럭시,701,갤럭시s21 블랙 공기계 03505,갤럭시S21 256G 블랙 공기계 03505,9,150000,170000.0,170222.22222222222,230000,갤럭시s21 폰 공기계 | 갤럭시s21 블랙 공기계 03505 | 갤럭시s21 블랙 공기계 60873,갤럭시S21 256G  중고폰 공기계 | 갤럭시S21 256G 블랙 공기계 03505 | 갤럭시S21 256G 블랙 공기계 60873
갤럭시,407,급 갤럭시점프4 128기가 부산 폰02396김해 서울 대전,[새상품급] 갤럭시점프4 128기가 부산중고폰02396김해 서울 대전,9,176000,184000.0,199333.33333333334,240000,새액정 급 갤럭시점프4 128기가 01874 김해 울산 | 갤럭시점프4 그린 실사용 6개월 공기계 314924 | 급 갤럭시점프4 128기가 부산 폰02396김해 서울 대전 | 갤럭시점프4 새제품,[새액정] 새상품급. 갤럭시점프4 128기가 팝니다 01874 김해 울산 | 갤럭시점프4 그린 128GB 실사용 6개월 공기계 팝니다 314924 | [새상품급] 갤럭시점프4 128기가 부산중고폰02396김해 서울 대전 | 갤럭시점프4 미개봉 새제품 판매합니다.
